mean_1	cx	mut_pb	t_size	k	avg_val	std_val
80	cxTwoPoint	0.175	8	7	1.84814335748	0.00665192438682
80	cxTwoPoint	0.2	2	1	1.81817833119	0.00789534210211
80	cxTwoPoint	0.2	2	3	1.84937179339	0.0107965229782
80	cxTwoPoint	0.2	2	5	1.86565149699	0.00700681120385
80	cxTwoPoint	0.2	2	7	1.86517820916	0.00808699220637
80	cxTwoPoint	0.2	4	1	1.7987621083	0.0140084621899
80	cxTwoPoint	0.2	4	3	1.83911438539	0.00686618800056
80	cxTwoPoint	0.2	4	5	1.85063402153	0.00726995112775
80	cxTwoPoint	0.2	4	7	1.85886021204	0.00662171981428
80	cxTwoPoint	0.2	6	1	1.79923275532	0.0111941128656
80	cxTwoPoint	0.2	6	3	1.84901981588	0.00695582755875
80	cxTwoPoint	0.2	6	5	1.84401657745	0.007296778896
80	cxTwoPoint	0.2	6	7	1.85166224382	0.00429596083859
80	cxTwoPoint	0.2	8	1	1.7889083296	0.00618776818592
80	cxTwoPoint	0.2	8	3	1.84487167431	0.0114408816941
80	cxTwoPoint	0.2	8	5	1.84890959199	0.00855662237572
80	cxTwoPoint	0.2	8	7	1.8524207961	0.00401133785629
80	cxUniform	0.05	2	1	1.82043624454	0.00706780580236
80	cxUniform	0.05	2	3	1.86050533265	0.00607808117331
80	cxUniform	0.05	2	5	1.8626151761	0.00631722313819
80	cxUniform	0.05	2	7	1.87134594178	0.00250859027734
80	cxUniform	0.05	4	1	1.81860877195	0.00504606187687
80	cxUniform	0.05	4	3	1.85430478898	0.00694213274357
80	cxUniform	0.05	4	5	1.86271726746	0.00420609075626
80	cxUniform	0.05	4	7	1.86535899066	0.00493385932469
80	cxUniform	0.05	6	1	1.80908241756	0.00473064638869
80	cxUniform	0.05	6	3	1.85132215117	0.00538442080535
80	cxUniform	0.05	6	5	1.85812658405	0.00266139862217
80	cxUniform	0.05	6	7	1.85403641504	0.00419821109601
80	cxUniform	0.05	8	1	1.80036865153	0.0054254996771
80	cxUniform	0.05	8	3	1.84433237467	0.00934193485566
80	cxUniform	0.05	8	5	1.84699242536	0.00159510469551
80	cxUniform	0.05	8	7	1.85258800615	0.00588944055069
80	cxUniform	0.075	2	1	1.82147854712	0.0029187348301
80	cxUniform	0.075	2	3	1.85674608255	0.00817572821659
80	cxUniform	0.075	2	5	1.87156814358	0.00566304313058
80	cxUniform	0.075	2	7	1.86555292464	0.00375766508463
80	cxUniform	0.075	4	1	1.81095873442	0.00376140224777
80	cxUniform	0.075	4	3	1.85356945969	0.00416692660983
80	cxUniform	0.075	4	5	1.85467970632	0.0047294612608
80	cxUniform	0.075	4	7	1.86165516192	0.00436077075
80	cxUniform	0.075	6	1	1.81303462356	0.0105200814348
80	cxUniform	0.075	6	3	1.84938444634	0.0078420347624
80	cxUniform	0.075	6	5	1.85987322698	0.00769615854821
80	cxUniform	0.075	6	7	1.86645438961	0.00294800011593
80	cxUniform	0.075	8	1	1.80870736363	0.0090609842055
80	cxUniform	0.075	8	3	1.84373305034	0.00500298361322
80	cxUniform	0.075	8	5	1.85164339091	0.0054346831773
80	cxUniform	0.075	8	7	1.85693658639	0.00865081858403
80	cxUniform	0.1	2	1	1.8276959928	0.00656260508971
80	cxUniform	0.1	2	3	1.85715152556	0.00415665847855
80	cxUniform	0.1	2	5	1.86787420849	0.00372499308459
80	cxUniform	0.1	2	7	1.87043272976	0.00394987468781
80	cxUniform	0.1	4	1	1.823278189	0.00793472566907
80	cxUniform	0.1	4	3	1.85568118382	0.00418415286271
80	cxUniform	0.1	4	5	1.85906912586	0.00428492813176
80	cxUniform	0.1	4	7	1.86574475843	0.00359642551463
80	cxUniform	0.1	6	1	1.81324664208	0.0111727112301
80	cxUniform	0.1	6	3	1.84793155901	0.00832510044649
80	cxUniform	0.1	6	5	1.85831633616	0.00782609275472
80	cxUniform	0.1	6	7	1.86252109822	0.00675245811462
80	cxUniform	0.1	8	1	1.80177047245	0.0121054162484
80	cxUniform	0.1	8	3	1.84612075475	0.00678442217243
80	cxUniform	0.1	8	5	1.85524296104	0.00335032259327
80	cxUniform	0.1	8	7	1.85805875122	0.0073081861786
80	cxUniform	0.125	2	1	1.82480400096	0.00504886303864
80	cxUniform	0.125	2	3	1.85947603673	0.0070726413999
80	cxUniform	0.125	2	5	1.864976343	0.00830772256881
80	cxUniform	0.125	2	7	1.87233195053	0.00232398817706
80	cxUniform	0.125	4	1	1.82297634945	0.00469000839404
80	cxUniform	0.125	4	3	1.8509275893	0.00863148964287
80	cxUniform	0.125	4	5	1.86414646169	0.00332514376343
80	cxUniform	0.125	4	7	1.86744778689	0.00283858281631
80	cxUniform	0.125	6	1	1.81108554343	0.00713288323996
80	cxUniform	0.125	6	3	1.84915451823	0.00390781700141
80	cxUniform	0.125	6	5	1.86425856757	0.00297787904791
80	cxUniform	0.125	6	7	1.85965459131	0.00500574884882
80	cxUniform	0.125	8	1	1.81547029421	0.00553677523069
80	cxUniform	0.125	8	3	1.85310108811	0.00623682391237
80	cxUniform	0.125	8	5	1.85731975111	0.0070254145375
80	cxUniform	0.125	8	7	1.85971763762	0.00965161891711
80	cxUniform	0.15	2	1	1.8314403615	0.00383929477222
80	cxUniform	0.15	2	3	1.86503483382	0.00233809772918
80	cxUniform	0.15	2	5	1.86969806901	0.00668766445507
80	cxUniform	0.15	2	7	1.87169518778	0.00268202256896
80	cxUniform	0.15	4	1	1.81976488075	0.00711359223884
80	cxUniform	0.15	4	3	1.85668904852	0.0057688433927
80	cxUniform	0.15	4	5	1.86740073741	0.00663795578465
80	cxUniform	0.15	4	7	1.87046768834	0.00300103327057
80	cxUniform	0.15	6	1	1.80154396068	0.0101524104598
80	cxUniform	0.15	6	3	1.85589806523	0.00324452756381
80	cxUniform	0.15	6	5	1.86125074369	0.00613566749619
80	cxUniform	0.15	6	7	1.86313165354	0.0082805483957
80	cxUniform	0.15	8	1	1.79686977801	0.00905698965866
80	cxUniform	0.15	8	3	1.84468208914	0.00621150757464
80	cxUniform	0.15	8	5	1.85060945231	0.00988221073513
80	cxUniform	0.15	8	7	1.86321935516	0.00563502960236
80	cxUniform	0.175	2	1	1.83093584022	0.00654160708432
80	cxUniform	0.175	2	3	1.86334550511	0.00476795370973
80	cxUniform	0.175	2	5	1.86625269359	0.00564500528599
80	cxUniform	0.175	2	7	1.87729304878	0.00307449877543
80	cxUniform	0.175	4	1	1.82098251386	0.00885549865348
80	cxUniform	0.175	4	3	1.86145809031	0.00268076766392
80	cxUniform	0.175	4	5	1.86358454969	0.00507354639391
80	cxUniform	0.175	4	7	1.86590463167	0.00347768611591
80	cxUniform	0.175	6	1	1.815951993	0.00129467662326
80	cxUniform	0.175	6	3	1.85222626563	0.0049569141296
80	cxUniform	0.175	6	5	1.85584286733	0.00284768446699
80	cxUniform	0.175	6	7	1.86775704134	0.004220497956
80	cxUniform	0.175	8	1	1.80955492769	0.00940133232346
80	cxUniform	0.175	8	3	1.8536938265	0.00807223458519
80	cxUniform	0.175	8	5	1.85551356905	0.00677598301733
80	cxUniform	0.175	8	7	1.86378644381	0.00616146127586
80	cxUniform	0.2	2	1	1.82800799435	0.00694295710882
80	cxUniform	0.2	2	3	1.86200016295	0.00409498736802
80	cxUniform	0.2	2	5	1.8709104949	0.0028975665798
80	cxUniform	0.2	2	7	1.8739503757	0.00517719357403
80	cxUniform	0.2	4	1	1.82046816923	0.00841668521716
80	cxUniform	0.2	4	3	1.85860846857	0.00797869865468
80	cxUniform	0.2	4	5	1.86651903044	0.00358405991828
80	cxUniform	0.2	4	7	1.86701132058	0.00383702575346
80	cxUniform	0.2	6	1	1.81806253291	0.00696179438929
80	cxUniform	0.2	6	3	1.85414133507	0.00869659303896
80	cxUniform	0.2	6	5	1.85697657073	0.00654994363794
80	cxUniform	0.2	6	7	1.86492252922	0.00384235629643
80	cxUniform	0.2	8	1	1.81005832919	0.0091855252905
80	cxUniform	0.2	8	3	1.84123733605	0.00609962113603
80	cxUniform	0.2	8	5	1.85702361612	0.0060098052536
80	cxUniform	0.2	8	7	1.86147016965	0.00502690089671
90	cxOnePoint	0.05	2	1	1.77727910846	0.0149830547122
90	cxOnePoint	0.05	2	3	1.81963173813	0.00486930060387
90	cxOnePoint	0.05	2	5	1.84445461684	0.0082803324622
90	cxOnePoint	0.05	2	7	1.83401257	0.00581449161404
90	cxOnePoint	0.05	4	1	1.7601020901	0.0101203947254
90	cxOnePoint	0.05	4	3	1.81111282591	0.00523893192138
90	cxOnePoint	0.05	4	5	1.82847648086	0.0183272277149
90	cxOnePoint	0.05	4	7	1.82180645115	0.0133589794728
90	cxOnePoint	0.05	6	1	1.77527435558	0.00854863686382
90	cxOnePoint	0.05	6	3	1.81602308458	0.00935624988511
90	cxOnePoint	0.05	6	5	1.82638877878	0.00877911245972
90	cxOnePoint	0.05	6	7	1.83238950676	0.0152544183858
90	cxOnePoint	0.05	8	1	1.77403737491	0.0112700711477
90	cxOnePoint	0.05	8	3	1.81478424808	0.0122527227429
90	cxOnePoint	0.05	8	5	1.83428568233	0.011925690367
90	cxOnePoint	0.05	8	7	1.83200913832	0.0127493575676
90	cxOnePoint	0.075	2	1	1.78541896314	0.0080290257741
90	cxOnePoint	0.075	2	3	1.83513467298	0.00862077040378
90	cxOnePoint	0.075	2	5	1.8426093556	0.00353365684392
90	cxOnePoint	0.075	2	7	1.84589049451	0.0173255724012
90	cxOnePoint	0.075	4	1	1.77217043011	0.0102472957438
90	cxOnePoint	0.075	4	3	1.82323180043	0.0109200828534
90	cxOnePoint	0.075	4	5	1.84434723997	0.0101596003602
90	cxOnePoint	0.075	4	7	1.84885702366	0.0102408191742
90	cxOnePoint	0.075	6	1	1.78179570594	0.00622187068009
90	cxOnePoint	0.075	6	3	1.81993611464	0.0135578968152
90	cxOnePoint	0.075	6	5	1.84562173195	0.00855724818151
90	cxOnePoint	0.075	6	7	1.84646381866	0.00708327823154
90	cxOnePoint	0.075	8	1	1.7690828621	0.00703498313509
90	cxOnePoint	0.075	8	3	1.8265096031	0.00633006822029
90	cxOnePoint	0.075	8	5	1.8281288471	0.0161166856147
90	cxOnePoint	0.075	8	7	1.84524862647	0.00731123533317
90	cxOnePoint	0.1	2	1	1.78300426253	0.0139262382239
90	cxOnePoint	0.1	2	3	1.83061567354	0.00740304900584
90	cxOnePoint	0.1	2	5	1.83399676315	0.0189074552175
90	cxOnePoint	0.1	2	7	1.85004706667	0.00932595493264
90	cxOnePoint	0.1	4	1	1.78783364717	0.0145129321208
90	cxOnePoint	0.1	4	3	1.82930768393	0.0105299432574
90	cxOnePoint	0.1	4	5	1.83621716934	0.00898775964515
90	cxOnePoint	0.1	4	7	1.84231157891	0.0109396759271
90	cxOnePoint	0.1	6	1	1.76757981071	0.0068418392905
90	cxOnePoint	0.1	6	3	1.82750316761	0.00497249148082
90	cxOnePoint	0.1	6	5	1.83999542554	0.0159495743426
90	cxOnePoint	0.1	6	7	1.83521577489	0.00394041295503
90	cxOnePoint	0.1	8	1	1.76609702918	0.0103128787979
90	cxOnePoint	0.1	8	3	1.82915966604	0.0136849442424
90	cxOnePoint	0.1	8	5	1.83416113422	0.0135543057308
90	cxOnePoint	0.1	8	7	1.83736376727	0.0114445074902
90	cxOnePoint	0.125	2	1	1.78445160678	0.0117515814334
90	cxOnePoint	0.125	2	3	1.8374417663	0.00744077450826
90	cxOnePoint	0.125	2	5	1.84621831698	0.0078753911815
90	cxOnePoint	0.125	2	7	1.85313479059	0.00683168029423
90	cxOnePoint	0.125	4	1	1.78126889633	0.00817458157834
90	cxOnePoint	0.125	4	3	1.8337250754	0.00872473047455
90	cxOnePoint	0.125	4	5	1.84337216732	0.0153432488575
90	cxOnePoint	0.125	4	7	1.84197534059	0.0119782026331
90	cxOnePoint	0.125	6	1	1.77434544636	0.0137571367104
90	cxOnePoint	0.125	6	3	1.83138593212	0.00791886258596
90	cxOnePoint	0.125	6	5	1.84565352076	0.0135957895602
90	cxOnePoint	0.125	6	7	1.84930284457	0.00885303682357
90	cxOnePoint	0.125	8	1	1.78387244425	0.00646390148873
90	cxOnePoint	0.125	8	3	1.82893353942	0.0116349413544
90	cxOnePoint	0.125	8	5	1.84251378866	0.0105045239002
90	cxOnePoint	0.125	8	7	1.84380972525	0.00706455690289
90	cxOnePoint	0.15	2	1	1.79362715327	0.0128108668911
90	cxOnePoint	0.15	2	3	1.83112548832	0.0138516573391
90	cxOnePoint	0.15	2	5	1.85313639773	0.00809764163263
90	cxOnePoint	0.15	2	7	1.85181128299	0.00836462062876
90	cxOnePoint	0.15	4	1	1.77928067502	0.0103154656614
90	cxOnePoint	0.15	4	3	1.83257774805	0.0064727428039
90	cxOnePoint	0.15	4	5	1.8415422731	0.0097203067517
90	cxOnePoint	0.15	4	7	1.84426531622	0.00869928256556
90	cxOnePoint	0.15	6	1	1.78369967975	0.0158232079379
90	cxOnePoint	0.15	6	3	1.83263925096	0.00709401658436
90	cxOnePoint	0.15	6	5	1.83482110558	0.00722533571245
90	cxOnePoint	0.15	6	7	1.84233046937	0.0132049363996
90	cxOnePoint	0.15	8	1	1.77129378743	0.00896098728826
90	cxOnePoint	0.15	8	3	1.83058527258	0.00608450435975
90	cxOnePoint	0.15	8	5	1.84239264425	0.00787069205437
90	cxOnePoint	0.15	8	7	1.84114817846	0.00729872025661
90	cxOnePoint	0.175	2	1	1.78738179202	0.0101002764503
90	cxOnePoint	0.175	2	3	1.84775387809	0.0059185811693
90	cxOnePoint	0.175	2	5	1.84542018737	0.00555732858906
90	cxOnePoint	0.175	2	7	1.85479148688	0.00825050504527
90	cxOnePoint	0.175	4	1	1.78601361903	0.0247625026022
90	cxOnePoint	0.175	4	3	1.83187674296	0.0118357657061
90	cxOnePoint	0.175	4	5	1.8510909903	0.012277896619
90	cxOnePoint	0.175	4	7	1.84843802611	0.0115625364113
90	cxOnePoint	0.175	6	1	1.77999900451	0.0143502333194
90	cxOnePoint	0.175	6	3	1.82915903955	0.0111405402683
90	cxOnePoint	0.175	6	5	1.83412381147	0.0140713716872
90	cxOnePoint	0.175	6	7	1.84859194105	0.0120073048061
90	cxOnePoint	0.175	8	1	1.7772486397	0.0140859700914
90	cxOnePoint	0.175	8	3	1.84291709895	0.00870673465053
90	cxOnePoint	0.175	8	5	1.84323501694	0.0131348787412
90	cxOnePoint	0.175	8	7	1.85138219325	0.00914156401565
90	cxOnePoint	0.2	2	1	1.78281659792	0.00584649442129
90	cxOnePoint	0.2	2	3	1.84862380443	0.015326985659
90	cxOnePoint	0.2	2	5	1.85967764154	0.0030778838113
90	cxOnePoint	0.2	2	7	1.85777937592	0.00650311206245
90	cxOnePoint	0.2	4	1	1.79544467236	0.0115095906925
90	cxOnePoint	0.2	4	3	1.84444150237	0.0067345290959
90	cxOnePoint	0.2	4	5	1.84755474477	0.00567017109537
90	cxOnePoint	0.2	4	7	1.84582243719	0.0080730235311
90	cxOnePoint	0.2	6	1	1.77715823759	0.00876537248737
90	cxOnePoint	0.2	6	3	1.84346634269	0.00565023924195
90	cxOnePoint	0.2	6	5	1.83882187197	0.00479575649615
90	cxOnePoint	0.2	6	7	1.8489507892	0.00667755121556
90	cxOnePoint	0.2	8	1	1.78090715012	0.0110253375468
90	cxOnePoint	0.2	8	3	1.82737492949	0.0120386040545
90	cxOnePoint	0.2	8	5	1.84108960544	0.00825318857512
90	cxOnePoint	0.2	8	7	1.84106286704	0.0103056160918
90	cxTwoPoint	0.05	2	1	1.78522249124	0.0138204472358
90	cxTwoPoint	0.05	2	3	1.8309536736	0.00870789913153
90	cxTwoPoint	0.05	2	5	1.8402801023	0.00789398865819
90	cxTwoPoint	0.05	2	7	1.84194040862	0.00530165030088
90	cxTwoPoint	0.05	4	1	1.77006549337	0.0141446908348
90	cxTwoPoint	0.05	4	3	1.81925517332	0.0160002563987
90	cxTwoPoint	0.05	4	5	1.83865832082	0.0125528369035
90	cxTwoPoint	0.05	4	7	1.8303088133	0.0150880546353
90	cxTwoPoint	0.05	6	1	1.77076373975	0.00846818216035
90	cxTwoPoint	0.05	6	3	1.83066318796	0.00587273690356
90	cxTwoPoint	0.05	6	5	1.82644022152	0.0205773839025
90	cxTwoPoint	0.05	6	7	1.83931096668	0.0171674989413
90	cxTwoPoint	0.05	8	1	1.77218120599	0.0144140247043
90	cxTwoPoint	0.05	8	3	1.82259391539	0.0144138716813
90	cxTwoPoint	0.05	8	5	1.82818062279	0.0104448459009
90	cxTwoPoint	0.05	8	7	1.84555530207	0.00990018030791
90	cxTwoPoint	0.075	2	1	1.79664255004	0.0128950086902
90	cxTwoPoint	0.075	2	3	1.83304217713	0.00420687935259
90	cxTwoPoint	0.075	2	5	1.84840520203	0.00801746737799
90	cxTwoPoint	0.075	2	7	1.85180505674	0.00337114516145
90	cxTwoPoint	0.075	4	1	1.7923404218	0.00609279961307
90	cxTwoPoint	0.075	4	3	1.8273950065	0.0056969054221
90	cxTwoPoint	0.075	4	5	1.83319565714	0.00757954907694
90	cxTwoPoint	0.075	4	7	1.82678601264	0.00925650118333
90	cxTwoPoint	0.075	6	1	1.77237863741	0.00999571666068
90	cxTwoPoint	0.075	6	3	1.8207892786	0.0144015022202
90	cxTwoPoint	0.075	6	5	1.82770267637	0.00886835479753
90	cxTwoPoint	0.075	6	7	1.83653168665	0.0118805100218
90	cxTwoPoint	0.075	8	1	1.768539295	0.0110038794646
90	cxTwoPoint	0.075	8	3	1.82548428327	0.0162689231328
90	cxTwoPoint	0.075	8	5	1.84252634154	0.00974642443234
90	cxTwoPoint	0.075	8	7	1.84247362661	0.0117766571389
90	cxTwoPoint	0.1	2	1	1.78569485516	0.00572288102848
90	cxTwoPoint	0.1	2	3	1.83984485221	0.00932286380008
90	cxTwoPoint	0.1	2	5	1.84386789459	0.0120199673002
90	cxTwoPoint	0.1	2	7	1.85353090165	0.0103657230427
90	cxTwoPoint	0.1	4	1	1.78260527597	0.00777967722894
90	cxTwoPoint	0.1	4	3	1.83370420436	0.0119230095454
90	cxTwoPoint	0.1	4	5	1.8436346722	0.0101913764939
90	cxTwoPoint	0.1	4	7	1.84213905382	0.00560852128772
90	cxTwoPoint	0.1	6	1	1.77796390103	0.00829627362342
90	cxTwoPoint	0.1	6	3	1.82469098644	0.0102514961228
90	cxTwoPoint	0.1	6	5	1.83240928844	0.0112766741897
90	cxTwoPoint	0.1	6	7	1.84950085127	0.0126556469677
90	cxTwoPoint	0.1	8	1	1.77385010949	0.0129891804392
90	cxTwoPoint	0.1	8	3	1.82581276269	0.0106338117149
90	cxTwoPoint	0.1	8	5	1.83522213885	0.0100871364066
90	cxTwoPoint	0.1	8	7	1.84678895714	0.0108131551413
90	cxTwoPoint	0.125	2	1	1.79743275369	0.0124867928787
90	cxTwoPoint	0.125	2	3	1.83689076763	0.00733681137383
90	cxTwoPoint	0.125	2	5	1.85157829921	0.00421368375928
90	cxTwoPoint	0.125	2	7	1.85908957076	0.00754609980774
90	cxTwoPoint	0.125	4	1	1.78011526494	0.0150590875861
90	cxTwoPoint	0.125	4	3	1.83674047922	0.0133173189932
90	cxTwoPoint	0.125	4	5	1.85392222156	0.0082212356868
90	cxTwoPoint	0.125	4	7	1.84958706898	0.00995315016369
90	cxTwoPoint	0.125	6	1	1.78245280557	0.0115958722776
90	cxTwoPoint	0.125	6	3	1.83941026272	0.0130555048564
90	cxTwoPoint	0.125	6	5	1.8462865103	0.014126910623
90	cxTwoPoint	0.125	6	7	1.82308008003	0.0107948377995
90	cxTwoPoint	0.125	8	1	1.78223258836	0.0100230263864
90	cxTwoPoint	0.125	8	3	1.83302658088	0.0122922908656
90	cxTwoPoint	0.125	8	5	1.84250677536	0.00734210085517
90	cxTwoPoint	0.125	8	7	1.84480176335	0.0159777456003
90	cxTwoPoint	0.15	2	1	1.79954633984	0.00925185954636
90	cxTwoPoint	0.15	2	3	1.83836445009	0.00801254458521
90	cxTwoPoint	0.15	2	5	1.85023392342	0.0100706759021
90	cxTwoPoint	0.15	2	7	1.85775883131	0.00834399682275
90	cxTwoPoint	0.15	4	1	1.79018091255	0.0143045850649
90	cxTwoPoint	0.15	4	3	1.84276128093	0.0142777896305
90	cxTwoPoint	0.15	4	5	1.84094755005	0.0126336925759
90	cxTwoPoint	0.15	4	7	1.8552065208	0.0105530598119
90	cxTwoPoint	0.15	6	1	1.78155812219	0.0156081777918
90	cxTwoPoint	0.15	6	3	1.83843590393	0.00526351347327
90	cxTwoPoint	0.15	6	5	1.84477936279	0.0168342216875
90	cxTwoPoint	0.15	6	7	1.84361717888	0.00798009341024
90	cxTwoPoint	0.15	8	1	1.77168217671	0.0153019904399
90	cxTwoPoint	0.15	8	3	1.82710106959	0.0200442863726
90	cxTwoPoint	0.15	8	5	1.83792077926	0.0143381897991
90	cxTwoPoint	0.15	8	7	1.83774490349	0.0112690636633
90	cxTwoPoint	0.175	2	1	1.79892175891	0.00955070502255
90	cxTwoPoint	0.175	2	3	1.85104259458	0.00672338291444
90	cxTwoPoint	0.175	2	5	1.8556061998	0.00983284282509
90	cxTwoPoint	0.175	2	7	1.85870772419	0.00661090622778
90	cxTwoPoint	0.175	4	1	1.783562167	0.00771864832868
90	cxTwoPoint	0.175	4	3	1.8376632489	0.0112347429975
90	cxTwoPoint	0.175	4	5	1.84022178996	0.00843005772178
90	cxTwoPoint	0.175	4	7	1.84719719536	0.00747348316488
90	cxTwoPoint	0.175	6	1	1.77647387079	0.0153808742271
90	cxTwoPoint	0.175	6	3	1.83681299945	0.0145509314024
90	cxTwoPoint	0.175	6	5	1.84456991946	0.0108760269594
90	cxTwoPoint	0.175	6	7	1.8486520997	0.00668867245081
90	cxTwoPoint	0.175	8	1	1.78204224034	0.0145956894242
90	cxTwoPoint	0.175	8	3	1.82984125104	0.00694889254373
90	cxTwoPoint	0.175	8	5	1.83961986244	0.0116323497544
90	cxTwoPoint	0.175	8	7	1.84275097277	0.00688099561282
90	cxTwoPoint	0.2	2	1	1.78753789168	0.00968081831336
90	cxTwoPoint	0.2	2	3	1.84434654925	0.00771186917891
90	cxTwoPoint	0.2	2	5	1.85561891348	0.00708581161604
90	cxTwoPoint	0.2	2	7	1.85574515016	0.00784200821258
90	cxTwoPoint	0.2	4	1	1.79147414765	0.00933862490802
90	cxTwoPoint	0.2	4	3	1.83509123473	0.00836120192674
90	cxTwoPoint	0.2	4	5	1.84100426995	0.00269976318606
90	cxTwoPoint	0.2	4	7	1.84105485673	0.00659007501985
90	cxTwoPoint	0.2	6	1	1.78494326443	0.00968546713061
90	cxTwoPoint	0.2	6	3	1.83698917789	0.0111048316524
90	cxTwoPoint	0.2	6	5	1.85358730027	0.0124809334915
90	cxTwoPoint	0.2	6	7	1.85468424639	0.00775139080849
90	cxTwoPoint	0.2	8	1	1.78308139011	0.00766038880554
90	cxTwoPoint	0.2	8	3	1.83899951092	0.00599422770255
90	cxTwoPoint	0.2	8	5	1.85002722898	0.0116981919268
90	cxTwoPoint	0.2	8	7	1.85499401853	0.00664446787284
90	cxUniform	0.05	2	1	1.80140206076	0.00819909274543
90	cxUniform	0.05	2	3	1.84673967271	0.00728366599319
90	cxUniform	0.05	2	5	1.84958681881	0.00161668838602
90	cxUniform	0.05	2	7	1.86223890204	0.00506270424731
90	cxUniform	0.05	4	1	1.7944176926	0.00838239511093
90	cxUniform	0.05	4	3	1.84352563209	0.00976808581116
90	cxUniform	0.05	4	5	1.85233192901	0.00466854379127
90	cxUniform	0.05	4	7	1.85100362449	0.00182235049422
90	cxUniform	0.05	6	1	1.79659118793	0.00492348237863
90	cxUniform	0.05	6	3	1.83182719554	0.00630225369599
90	cxUniform	0.05	6	5	1.83692444922	0.00421024015267
90	cxUniform	0.05	6	7	1.8511184143	0.00811808993082
90	cxUniform	0.05	8	1	1.79246574806	0.0137647527016
90	cxUniform	0.05	8	3	1.83205560434	0.0122825591551
90	cxUniform	0.05	8	5	1.8415724134	0.00809679796844
90	cxUniform	0.05	8	7	1.84739160577	0.00779883860732
90	cxUniform	0.075	2	1	1.81139367568	0.0065170006316
90	cxUniform	0.075	2	3	1.84837050575	0.00714316220625
90	cxUniform	0.075	2	5	1.85496332544	0.00361473592045
90	cxUniform	0.075	2	7	1.85864787615	0.0067636850136
90	cxUniform	0.075	4	1	1.80237549913	0.0120861787659
90	cxUniform	0.075	4	3	1.83999532764	0.00455719103921
90	cxUniform	0.075	4	5	1.85193167424	0.0037268115755
90	cxUniform	0.075	4	7	1.86293683936	0.0077730176196
90	cxUniform	0.075	6	1	1.79915946107	0.0120869988348
90	cxUniform	0.075	6	3	1.8394745978	0.00564989966701
90	cxUniform	0.075	6	5	1.84578021438	0.0065468557302
90	cxUniform	0.075	6	7	1.8483966764	0.00611903496942
90	cxUniform	0.075	8	1	1.78470588526	0.00755144027415
90	cxUniform	0.075	8	3	1.83671950736	0.00456425442411
90	cxUniform	0.075	8	5	1.8500748317	0.00730911714975
90	cxUniform	0.075	8	7	1.84556510482	0.0101105144286
90	cxUniform	0.1	2	1	1.81236938948	0.00757417534128
90	cxUniform	0.1	2	3	1.85356895171	0.00727977196304
90	cxUniform	0.1	2	5	1.8579225988	0.0108023117079
90	cxUniform	0.1	2	7	1.86112387172	0.00547023647715
90	cxUniform	0.1	4	1	1.80530743862	0.00781185822787
90	cxUniform	0.1	4	3	1.85066921481	0.010199555666
90	cxUniform	0.1	4	5	1.8535120789	0.00426409525664
90	cxUniform	0.1	4	7	1.8591276498	0.00439617750814
90	cxUniform	0.1	6	1	1.79229217868	0.00542438568913
90	cxUniform	0.1	6	3	1.83687223141	0.0115652205269
90	cxUniform	0.1	6	5	1.84330319909	0.00810710018299
90	cxUniform	0.1	6	7	1.85091883603	0.00548283262395
90	cxUniform	0.1	8	1	1.79449390827	0.00781111667669
90	cxUniform	0.1	8	3	1.83206504018	0.010006483446
90	cxUniform	0.1	8	5	1.84563406686	0.00758763400246
90	cxUniform	0.1	8	7	1.84948221895	0.00430389612751
90	cxUniform	0.125	2	1	1.80503033439	0.0123843191825
90	cxUniform	0.125	2	3	1.85563310184	0.00273673045527
90	cxUniform	0.125	2	5	1.86441573905	0.0054174363133
90	cxUniform	0.125	2	7	1.86582878337	0.00572895990193
90	cxUniform	0.125	4	1	1.80113078878	0.0114757311348
90	cxUniform	0.125	4	3	1.84119946894	0.00316273471127
90	cxUniform	0.125	4	5	1.85757589069	0.00833014015273
90	cxUniform	0.125	4	7	1.85517881689	0.0071353124567
90	cxUniform	0.125	6	1	1.7849975636	0.00661482897898
90	cxUniform	0.125	6	3	1.82779198513	0.00480718688048
90	cxUniform	0.125	6	5	1.85230602412	0.0036329320906
90	cxUniform	0.125	6	7	1.85709589781	0.00776991912968
90	cxUniform	0.125	8	1	1.7886330458	0.00447273180395
90	cxUniform	0.125	8	3	1.83760027121	0.00384962873098
90	cxUniform	0.125	8	5	1.84765637788	0.00692340215264
90	cxUniform	0.125	8	7	1.85365997532	0.0077287242925
90	cxUniform	0.15	2	1	1.81373124393	0.00496232558839
90	cxUniform	0.15	2	3	1.85527115838	0.0117794140236
90	cxUniform	0.15	2	5	1.86299752377	0.00687271299564
90	cxUniform	0.15	2	7	1.86909921767	0.00495873804863
90	cxUniform	0.15	4	1	1.79943515192	0.00504030441771
90	cxUniform	0.15	4	3	1.8481698536	0.012106041478
90	cxUniform	0.15	4	5	1.85700482252	0.00586850405155
90	cxUniform	0.15	4	7	1.85844886237	0.00622790089455
90	cxUniform	0.15	6	1	1.79676555022	0.0107857220224
90	cxUniform	0.15	6	3	1.84719101573	0.00748772249137
90	cxUniform	0.15	6	5	1.84959898311	0.00700985381624
90	cxUniform	0.15	6	7	1.85866235665	0.00304903228481
90	cxUniform	0.15	8	1	1.7970181594	0.012372779074
90	cxUniform	0.15	8	3	1.84853362014	0.0109945812184
